1	675	1
1	675	2
1	676	1
1	676	2
1	677	1
1	677	2
1	678	1
1	678	2
1	679	1
1	679	2
1	680	1
1	680	2
1	681	1
1	681	2
1	682	1
1	682	2
1	683	1
1	683	2
1	684	1
1	684	2
1	685	1
1	685	2
1	686	1
1	686	2
1	687	1
1	687	2
1	688	1
1	688	2
1	689	1
1	689	2
1	690	1
1	690	2
1	691	1
1	691	2
1	692	1
1	692	2
1	693	1
1	693	2
1	694	1
1	694	2
1	695	1
1	695	2
1	696	1
1	696	2
1	697	1
1	697	2
1	698	1
1	698	2
1	699	1
1	699	2
1	700	1
1	700	2
1	701	1
1	701	2
1	702	1
1	702	2
1	703	1
1	703	2
1	704	1
1	704	2
1	705	1
1	705	2
1	706	1
1	706	2
1	707	1
1	707	2
1	708	1
1	708	2
1	709	1
1	709	2
1	710	1
1	710	2
1	711	1
1	711	2
1	712	1
1	712	2
1	713	1
1	713	2
1	714	1
1	714	2
1	715	1
1	715	2
1	716	1
1	716	2
1	717	1
1	717	2
1	718	1
1	718	2
1	719	1
1	719	2
1	720	1
1	720	2
1	721	1
1	721	2
1	722	1
1	722	2
1	723	1
1	723	2
1	724	1
1	724	2
1	725	1
1	725	2
1	726	1
1	726	2
1	727	1
1	727	2
1	728	1
1	728	2
1	729	1
1	729	2
1	730	1
1	730	2
1	731	1
1	731	2
1	732	1
1	732	2
1	733	1
1	733	2
1	734	1
1	734	2
1	735	1
1	735	2
1	736	1
1	736	2
1	737	1
1	737	2
1	738	1
1	738	2
1	739	1
1	739	2
1	740	1
1	740	2
1	741	1
1	741	2
1	742	1
1	742	2
1	743	1
1	743	2
1	744	1
1	744	2
1	745	1
1	745	2
1	746	1
1	746	2
1	747	1
1	747	2
1	748	1
1	748	2
1	749	1
1	749	2
1	750	1
1	750	2
1	751	1
1	751	2
1	752	1
1	752	2
1	753	1
1	753	2
1	754	1
1	754	2
1	755	1
1	755	2
1	756	1
1	756	2
1	757	1
1	757	2
1	758	1
1	758	2
1	759	1
1	759	2
1	760	1
1	760	2
1	761	1
1	761	2
1	762	1
1	762	2
1	763	1
1	763	2
1	764	1
1	764	2
1	765	1
1	765	2
1	766	1
1	766	2
1	767	1
1	767	2
1	768	1
1	768	2
1	769	1
1	769	2
1	770	1
1	770	2
1	771	1
1	771	2
1	772	1
1	772	2
1	773	1
1	773	2
1	774	1
1	774	2
1	775	1
1	775	2
1	776	1
1	776	2
1	777	1
1	777	2
1	778	1
1	778	2
1	779	1
1	779	2
1	780	1
1	780	2
1	781	1
1	781	2
1	782	1
1	782	2
1	783	1
1	783	2
1	784	1
1	784	2
1	785	1
1	785	2
1	786	1
1	786	2
1	787	1
1	787	2
1	788	1
1	788	2
1	789	1
1	789	2
1	790	1
1	790	2
1	791	1
1	791	2
1	792	1
1	792	2
1	793	1
1	793	2
1	794	1
1	794	2
1	795	1
1	795	2
1	796	1
1	796	2
1	797	1
1	797	2
1	798	1
1	798	2
1	799	1
1	799	2
1	800	1
1	800	2
1	801	1
1	801	2
1	802	1
1	802	2
1	803	1
1	803	2
1	804	1
1	804	2
1	805	1
1	805	2
1	806	1
1	806	2
1	807	1
1	807	2
1	808	1
1	808	2
1	809	1
1	809	2
1	810	1
1	810	2
1	811	1
1	811	2
1	812	1
1	812	2
1	813	1
1	813	2
1	814	1
1	814	2
1	815	1
1	815	2
1	816	1
1	816	2
1	817	1
1	817	2
1	818	1
1	818	2
1	819	1
1	819	2
1	820	1
1	820	2
1	821	1
1	821	2
1	822	1
1	822	2
1	823	1
1	823	2
1	824	1
1	824	2
1	825	1
1	825	2
1	826	1
1	826	2
1	827	1
1	827	2
1	828	1
1	828	2
1	829	1
1	829	2
1	830	1
1	830	2
1	831	1
1	831	2
1	832	1
1	832	2
1	833	1
1	833	2
1	834	1
1	834	2
1	835	1
1	835	2
1	836	1
1	836	2
1	837	1
1	837	2
1	838	1
1	838	2
1	839	1
1	839	2
1	840	1
1	840	2
1	841	1
1	841	2
1	842	1
1	842	2
1	843	1
1	843	2
1	844	1
1	844	2
1	845	1
1	845	2
1	846	1
1	846	2
1	847	1
1	847	2
1	848	1
1	848	2
1	849	1
1	849	2
1	850	1
1	850	2
1	851	1
1	851	2
1	852	1
1	852	2
1	853	1
1	853	2
1	854	1
1	854	2
1	855	1
1	855	2
1	856	1
1	856	2
1	857	1
1	857	2
1	858	1
1	858	2
1	859	1
1	859	2
1	860	1
1	860	2
1	861	1
1	861	2
1	862	1
1	862	2
1	863	1
1	863	2
1	864	1
1	864	2
1	865	1
1	865	2
1	866	1
1	866	2
1	867	1
1	867	2
1	868	1
1	868	2
1	869	1
1	869	2
1	870	1
1	870	2
1	871	1
1	871	2
1	872	1
1	872	2
1	873	1
1	873	2
1	874	1
1	874	2
1	875	1
1	875	2
1	876	1
1	876	2
1	877	1
1	877	2
1	878	1
1	878	2
1	879	1
1	879	2
1	880	1
1	880	2
1	881	1
1	881	2
1	882	1
1	882	2
1	883	1
1	883	2
1	884	1
1	884	2
1	885	1
1	885	2
1	886	1
1	886	2
1	887	1
1	887	2
1	888	1
1	888	2
1	889	1
1	889	2
1	890	1
1	890	2
1	891	1
1	891	2
1	892	1
1	892	2
1	893	1
1	893	2
1	894	1
1	894	2
1	895	1
1	895	2
1	896	1
1	896	2
1	897	1
1	897	2
1	898	1
1	898	2
1	899	1
1	899	2
1	900	1
1	900	2
1	901	1
1	901	2
1	902	1
1	902	2
1	903	1
1	903	2
1	904	1
1	904	2
1	905	1
1	905	2
1	906	1
1	906	2
1	907	1
1	907	2
1	908	1
1	908	2
1	909	1
1	909	2
1	910	1
1	910	2
1	911	1
1	911	2
1	912	1
1	912	2
1	913	1
1	913	2
1	914	1
1	914	2
1	915	1
1	915	2
1	916	1
1	916	2
1	917	1
1	917	2
1	918	1
1	918	2
1	919	1
1	919	2
1	920	1
1	920	2
1	921	1
1	921	2
1	922	1
1	922	2
1	923	1
1	923	2
1	924	1
1	924	2
1	925	1
1	925	2
1	926	1
1	926	2
1	927	1
1	927	2
1	928	1
1	928	2
1	929	1
1	929	2
1	930	1
1	930	2
1	931	1
1	931	2
1	932	1
1	932	2
1	933	1
1	933	2
1	934	1
1	934	2
1	935	1
1	935	2
1	936	1
1	936	2
1	937	1
1	937	2
1	938	1
1	938	2
1	939	1
1	939	2
1	940	1
1	940	2
1	941	1
1	941	2
1	942	1
1	942	2
1	943	1
1	943	2
1	944	1
1	944	2
1	945	1
1	945	2
1	946	1
1	946	2
1	947	1
1	947	2
1	948	1
1	948	2
1	949	1
1	949	2
1	950	1
1	950	2
1	951	1
1	951	2
1	952	1
1	952	2
1	953	1
1	953	2
1	954	1
1	954	2
1	955	1
1	955	2
1	956	1
1	956	2
1	957	1
1	957	2
1	958	1
1	958	2
1	959	1
1	959	2
1	960	1
1	960	2
1	961	1
1	961	2
1	962	1
1	962	2
1	963	1
1	963	2
1	964	1
1	964	2
1	965	1
1	965	2
1	966	1
1	966	2
1	967	1
1	967	2
1	968	1
1	968	2
1	969	1
1	969	2
1	970	1
1	970	2
1	971	1
1	971	2
1	972	1
1	972	2
1	973	1
1	973	2
1	974	1
1	974	2
1	975	1
1	975	2
1	976	1
1	976	2
1	977	1
1	977	2
1	978	1
1	978	2
1	979	1
1	979	2
1	980	1
1	980	2
1	981	1
1	981	2
1	982	1
1	982	2
1	983	1
1	983	2
1	984	1
1	984	2
1	985	1
1	985	2
1	986	1
1	986	2
1	987	1
1	987	2
1	988	1
1	988	2
1	989	1
1	989	2
1	990	1
1	990	2
1	991	1
1	991	2
1	992	1
1	992	2
1	993	1
1	993	2
1	994	1
1	994	2
1	995	1
1	995	2
1	996	1
1	996	2
1	997	1
1	997	2
1	998	1
1	998	2
1	999	1
1	999	2
1	1000	1
1	1000	2
1	1001	1
1	1001	2
1	1002	1
1	1002	2
1	1003	1
1	1003	2
1	1004	1
1	1004	2
1	1005	1
1	1005	2
1	1006	1
1	1006	2
1	1007	1
1	1007	2
1	1008	1
1	1008	2
1	1009	1
1	1009	2
1	1010	1
1	1010	2
1	1011	1
1	1011	2
1	1012	1
1	1012	2
1	1013	1
1	1013	2
1	1014	1
1	1014	2
1	1015	1
1	1015	2
1	1016	1
1	1016	2
1	1017	1
1	1017	2
1	1018	1
1	1018	2
1	1019	1
1	1019	2
1	1020	1
1	1020	2
1	1021	1
1	1021	2
1	1022	1
1	1022	2
1	1023	1
1	1023	2
1	1024	1
1	1024	2
1	1025	1
1	1025	2
1	1026	1
1	1026	2
1	1027	1
1	1027	2
1	1028	1
1	1028	2
1	1029	1
1	1029	2
1	1030	1
1	1030	2
1	1031	1
1	1031	2
1	1032	1
1	1032	2
1	1033	1
1	1033	2
1	1034	1
1	1034	2
1	1035	1
1	1035	2
1	1036	1
1	1036	2
1	1037	1
1	1037	2
1	1038	1
1	1038	2
1	1039	1
1	1039	2
1	1040	1
1	1040	2
1	1041	1
1	1041	2
1	1042	1
1	1042	2
1	1043	1
1	1043	2
1	1044	1
1	1044	2
1	1045	1
1	1045	2
1	1046	1
1	1046	2
1	1047	1
1	1047	2
1	1048	1
1	1048	2
1	1049	1
1	1049	2
1	1050	1
1	1050	2
1	1051	1
1	1051	2
1	1052	1
1	1052	2
1	1053	1
1	1053	2
1	1054	1
1	1054	2
1	1055	1
1	1055	2
1	1056	1
1	1056	2
1	1057	1
1	1057	2
1	1058	1
1	1058	2
1	1059	1
1	1059	2
1	1060	1
1	1060	2
1	1061	1
1	1061	2
1	1062	1
1	1062	2
1	1063	1
1	1063	2
1	1064	1
1	1064	2
1	1065	1
1	1065	2
1	1066	1
1	1066	2
1	1067	1
1	1067	2
1	1068	1
1	1068	2
1	1069	1
1	1069	2
1	1070	1
1	1070	2
1	1071	1
1	1071	2
1	1072	1
1	1072	2
1	1073	1
1	1073	2
1	1074	1
1	1074	2
1	1075	1
1	1075	2
1	1076	1
1	1076	2
1	1077	1
1	1077	2
1	1078	1
1	1078	2
1	1079	1
1	1079	2
1	1080	1
1	1080	2
1	1081	1
1	1081	2
1	1082	1
1	1082	2
1	1083	1
1	1083	2
1	1084	1
1	1084	2
1	1085	1
1	1085	2
1	1086	1
1	1086	2
1	1087	1
1	1087	2
1	1088	1
1	1088	2
1	1089	1
1	1089	2
1	1090	1
1	1090	2
1	1091	1
1	1091	2
1	1092	1
1	1092	2
1	1093	1
1	1093	2
1	1094	1
1	1094	2
1	1095	1
1	1095	2
1	1096	1
1	1096	2
1	1097	1
1	1097	2
1	1098	1
1	1098	2
1	1099	1
1	1099	2
1	1100	1
1	1100	2
1	1101	1
1	1101	2
1	1102	1
1	1102	2
1	1103	1
1	1103	2
1	1104	1
1	1104	2
1	1105	1
1	1105	2
1	1106	1
1	1106	2
1	1107	1
1	1107	2
1	1108	1
1	1108	2
1	1109	1
1	1109	2
1	1110	1
1	1110	2
1	1111	1
1	1111	2
1	1112	1
1	1112	2
1	1113	1
1	1113	2
1	1114	1
1	1114	2
1	1115	1
1	1115	2
1	1116	1
1	1116	2
1	1117	1
1	1117	2
1	1118	1
1	1118	2
1	1119	1
1	1119	2
1	1120	1
1	1120	2
1	1121	1
1	1121	2
1	1122	1
1	1122	2
1	1123	1
1	1123	2
1	1124	1
1	1124	2
1	1125	1
1	1125	2
1	1126	1
1	1126	2
1	1127	1
1	1127	2
1	1128	1
1	1128	2
1	1129	1
1	1129	2
1	1130	1
1	1130	2
1	1131	1
1	1131	2
1	1132	1
1	1132	2
1	1133	1
1	1133	2
1	1134	1
1	1134	2
1	1135	1
1	1135	2
1	1136	1
1	1136	2
1	1137	1
1	1137	2
1	1138	1
1	1138	2
1	1139	1
1	1139	2
1	1140	1
1	1140	2
1	1141	1
1	1141	2
1	1142	1
1	1142	2
1	1143	1
